objectId,ra_deg,dec_deg,gmag,rmag,jd_first,jd_latest,sherlock_class,redshift_z,photo_z,photo_z_err,distance_modulus,separation_kpc,class_reliability,fetched_utc
ZTF18aacaink,179.41507359,42.10081121,,19.5013,2461038.9922801,2461065.9504282,SN,0.066,0.085,0.02,298.199,2.116,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacairb,177.6111071,37.6125411,,18.7907,2461052.9271875,2461052.9271875,SN,0.038,0.0,0.0,167.228,0.839,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacaqvb,187.2458441714286,24.009516171428572,,20.2132,2461037.9771296,2461065.9441204,SN,0.125,0.0,0.0,585.408,40.788,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacazpz,167.73263682500001,28.543500674999997,,18.0454,2460951.033044,2460957.0386806,SN,0.032,0.023,0.008,141.033,0.936,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacbktg,196.98208376666665,34.086674433333336,,19.6416,2461030.0539468,2461056.9607523,SN,0.034,0.029,0.007,148.22,7.312,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacbmig,181.3014586,43.173025833333334,,19.6039,2461051.0275116,2461076.9471528,SN,0.053,0.017,0.009,237.383,39.372,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacbter,175.160492468,11.015842703999999,20.3102,19.2769,2461094.901794,2461121.9565509,SN,0.107,0.105,0.019,494.22,3.813,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccbwd,205.66053773846156,29.949008699999997,20.9174,19.1529,2461050.0065046,2461076.9660417,SN,0.04,0.0,0.0,176.8,12.083,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccdcr,197.95123225000003,14.51940065,20.6802,19.9527,2461095.87,2461122.8789236,SN,0.088,0.09,0.011,401.338,18.412,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccjsv,209.75559605714287,15.5484261,18.4127,19.2216,2458670.6758565,2458689.6876042,SN,0.03,0.01,0.01,111.68,22.64,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacckbn,210.30782923333334,23.967880725,20.0833,18.9803,2461053.0334606,2461076.9912847,SN,0.079,0.089,0.02,359.547,4.851,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccmnh,194.976926924375,37.8589674809864,,18.9013,2458266.75,2458288.7485069,SN,0.03,,,152.27,3.17,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccquq,186.2004493,12.0176962,,19.6185,2461095.9079514,2461095.9079514,SN,0.059,0.047,0.015,262.485,5.216,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccube,207.1926291,45.5308367,,20.0492,2461060.993912,2461060.993912,SN,0.165,0.154,0.008,790.701,10.465,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccuih,222.22312206923078,38.76755106923077,20.5466,18.6106,2461050.017419,2461076.0360301,SN,0.032,0.042,0.014,138.657,2.937,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacculk,222.22312347857147,38.76754939285714,20.5466,18.6284,2461050.017419,2461078.0466898,SN,0.032,0.042,0.014,138.657,2.915,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccuum,210.94393605714282,32.80529452857142,,19.2828,2461052.9871296,2461075.0401042,SN,0.069,0.075,0.017,313.229,8.597,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccwzv,211.09905065,28.64793685,,20.0209,2460429.8494907,2460431.7653472,SN,0.068,0.077,0.013,305.567,1.714,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccyos,208.4044777,35.6878216,,17.8815,2460753.932662,2460753.932662,SN,0.04,0.039,0.009,175.637,1.042,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaccytz,205.6801877,37.2975037,,17.8028,2460735.9272801,2460735.9272801,SN,0.207,0.203,0.009,1020.91,13.583,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacdimp,206.4385508625,22.088529475,,18.6326,2461055.0413657,2461077.8823727,SN,0.027,0.025,0.006,119.123,3.673,2,2026-03-24T12:32:39.811136+00:00
ZTF18aachmqs,124.457395,38.8035182,19.4531,,2459873.9301389,2459873.9301389,SN,0.02,0.02,0.01,92.38,12.76,2,2026-03-24T12:32:39.811136+00:00
ZTF18aackjku,133.161626,50.4671731,19.9078,,2460781.6995255,2460781.6995255,SN,0.122,0.128,0.008,570.773,3.29,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacovbi,114.9239247,45.9123138,,19.1527,2460181.9896065,2460181.9896065,SN,0.03,0.05,0.01,140.42,1.12,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacpwim,108.4962076,44.576671,20.0007,,2460753.7048727,2460753.7048727,SN,0.053,0.0,0.0,234.359,1.442,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacqfhz,136.164358,37.09443,,18.7975,2460195.0177199,2460195.0177199,SN,0.08,0.06,0.01,344.5,7.34,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacqfzj,115.0446723,49.3094976,,19.2771,2461058.7815394,2461058.7815394,SN,0.022,0.039,0.009,94.044,0.664,2,2026-03-24T12:32:39.811136+00:00
ZTF18aactvuz,128.7560885,39.5908607,,16.2671,2460337.6280208,2460337.6280208,SN,0.007,0.0,0.0,28.302,11.064,2,2026-03-24T12:32:39.811136+00:00
ZTF18aacxznx,104.12570935,14.43446765,,15.617,2460295.010787,2460296.8790509,SN,0.014,0.0,0.0,58.445,13.255,2,2026-03-24T12:32:39.811136+00:00
ZTF18aadgsru,141.5461939,40.8780829,17.0847,,2460959.0064236,2460959.0064236,SN,0.014,0.0,0.0,60.733,17.523,2,2026-03-24T12:32:39.811136+00:00
ZTF18aadqjcv,106.3542112,42.1842355,,18.1665,2460174.9986227,2460174.9986227,SN,0.07,0.0,0.0,293.68,21.29,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaeeusj,124.51168634000001,33.7802439,20.351,,2459144.0131713,2459153.0369329,SN,0.13,0.11,0.02,623.33,3.74,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaehigi,118.3395727,38.2150951,,18.3103,2460175.0038889,2460175.0038889,SN,0.08,0.0,0.0,378.89,15.71,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaeinmr,112.4352843,43.753554699999995,,17.7277,2460535.991875,2460537.9916667,SN,0.011,0.0,0.0,45.853,6.145,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaejisa,122.9629362,33.84413328181818,20.1611,20.0996,2459522.0057755,2459550.89,SN,0.08,0.08,0.01,384.99,2.08,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaetoby,159.3782947,43.6594313,,17.7642,2459872.9460185,2459872.9460185,SN,0.02,0.03,0.01,106.1,11.44,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaewugy,118.11229035333332,16.494052866666667,,20.3927,2461093.7129861,2461123.6697454,SN,0.037,0.0,0.0,164.548,3.232,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaexwzd,109.9109449,21.942250366666666,20.1429,,2459143.9352083,2459163.9395486,SN,0.03,,,147.04,1.13,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafanok,130.4672141,19.7074699,,19.5989,2460242.005706,2460242.005706,SN,0.02,0.03,0.01,65.51,5.71,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafchej,126.3016715,24.3795822,,18.1165,2461066.9076852,2461066.9076852,SN,0.025,0.0,0.0,110.968,17.561,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafdqcm,126.28442751999998,28.6120405,20.9232,19.6409,2458430.9634838,2459550.9231829,SN,0.15,0.12,0.02,692.43,3.51,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafhsrx,125.455376,28.3646092,,19.7024,2459987.7359028,2459987.7359028,SN,0.05,0.04,0.01,209.26,1.35,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafkpej,118.740968,14.4548007,,18.4901,2461093.7134606,2461093.7134606,SN,0.029,0.025,0.007,128.157,0.968,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafmfim,130.880023,13.0648768,,16.4493,2460200.017037,2460200.017037,SN,0.01,0.0,0.0,59.19,16.11,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafrjqb,126.59319330000001,8.684128633333334,18.8358,19.0404,2461015.8960995,2461020.8841435,SN,0.087,0.049,0.014,395.613,2.455,2,2026-03-24T12:32:39.811136+00:00
ZTF18aafrmkb,131.2196985,17.7832087,18.8045,,2461113.7243981,2461113.7243981,SN,0.067,0.082,0.015,300.778,1.729,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaggavy,125.2210997,22.0178257,,16.7334,2460926.0283449,2460926.0283449,SN,0.007,0.0,0.0,31.891,13.755,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaggkbv,125.7187189,21.9566185,,18.577,2461106.7795949,2461106.7795949,SN,0.007,0.0,0.0,31.458,17.49,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaghfmh,117.6648434,27.8052734,,19.8154,2460258.0035185,2460258.0035185,SN,0.03,0.03,0.01,119.39,0.79,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagqgug,101.94643698666665,31.336986193333335,,18.8363,2460893.0047106,2460912.0095486,SN,0.017,0.0,0.0,74.628,6.135,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrcfl,236.09585883076926,39.558076899999996,18.6479,18.5635,2461029.0050463,2461058.9300231,SN,0.048,0.061,0.014,212.91,2.827,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrdcs,218.33325874285714,41.26729977142857,17.4137,,2461027.9915741,2461057.0322106,SN,0.018,0.026,0.011,78.774,1.991,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrdrc,246.96701262083334,29.85280878333333,,19.3784,2461050.0306481,2461077.0053588,SN,0.053,0.049,0.016,237.175,3.886,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrdtj,246.9670129769231,29.852808969230768,,18.8055,2461050.0306481,2461078.0455671,SN,0.053,0.049,0.016,237.175,4.101,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrdvj,243.753349815,31.071984995,17.9209,17.8792,2461050.0301736,2461077.0340394,SN,0.023,0.02,0.008,98.467,4.922,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrdwy,239.69306690000002,30.00479145,19.9934,,2458724.681794,2458744.6370486,SN,0.09,,,416.96,189.36,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrdyx,250.29973837272726,30.23347187272727,20.7336,19.1704,2461050.0311227,2461077.0058218,SN,0.314,0.369,0.025,1636.77,11.734,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrebu,250.9158940166667,26.596249866666664,19.8944,20.0404,2461055.0081829,2461061.0463773,SN,0.055,0.06,0.01,245.387,5.141,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrgao,251.85639550000002,25.68514555,20.243,,2461059.0474421,2461061.0392361,SN,0.114,0.122,0.01,529.615,4.948,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagrtxs,198.60612097272727,50.977686354545455,18.104,,2461049.9533333,2461076.9022222,SN,0.03,0.032,0.008,129.933,4.652,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagtcxj,248.04808549696966,42.71330898181818,18.959,19.0458,2461050.0296991,2461075.0376157,SN,0.032,0.053,0.016,142.214,1.568,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagtdce,248.04808719142858,42.71330962857144,18.959,17.9733,2461050.0296991,2461077.0062963,SN,0.032,0.053,0.016,142.214,1.661,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagtyfz,186.9104681,21.61281335,,18.4047,2459526.0329861,2459526.0354398,SN,0.34,0.0,0.0,1802.29,16.66,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaguhgb,219.45410413333335,45.549260583333336,20.2188,,2461050.0523611,2461061.0549884,SN,0.124,0.135,0.021,581.07,7.313,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaguwiz,223.7816718,38.1257177,20.2871,,2460526.680544,2460526.680544,SN,0.028,0.0,0.0,121.163,26.513,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagvflv,231.2082525333333,34.09294766666667,,19.7382,2460423.9246644,2460444.8046181,SN,0.015,0.0,0.0,64.647,33.135,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagvuzk,249.87226556666664,29.789309000000003,,20.2875,2458663.8066435,2458678.7278819,SN,0.2,0.19,0.02,972.66,28.92,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagwdhu,253.2318373,23.4168551,,18.9678,2460222.644919,2460222.644919,SN,0.06,0.0,0.0,257.93,31.37,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagwdib,253.44946829999998,23.45579995,20.3286,19.9707,2460499.7996759,2460521.679919,SN,0.057,0.0,0.0,255.86,45.702,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagxhyo,255.20194235,22.9523269,,20.1922,2458287.7736574,2458346.6830093,SN,0.01,,,40.75,35.81,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagxjhh,251.339634275,31.23248325,,20.2581,2458663.8066435,2458678.7278819,SN,0.09,,,411.79,37.27,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagxknz,239.7524164,44.7167287,,19.5982,2460437.8521528,2460437.8521528,SN,0.006,0.0,0.0,27.035,16.419,2,2026-03-24T12:32:39.811136+00:00
ZTF18aagyktq,218.1134018,49.9041635,16.6158,,2460735.9103356,2460735.9103356,SN,0.008,0.0,0.0,34.252,0.34,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahauri,245.2239202,40.1037006,,18.6415,2460691.0499653,2460691.0499653,SN,0.034,0.036,0.008,148.728,1.038,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahbfcr,245.78261061499998,39.31493396500001,17.3003,17.1767,2461050.0296991,2461077.0062963,SN,0.017,0.022,0.009,74.013,2.167,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahbyug,195.4713504,39.6974731,16.3193,,2460673.0540394,2460673.0540394,SN,0.04,0.0,0.0,178.517,28.947,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahbzgx,207.03388597499998,37.674071725,,17.5448,2458509.0066782,2458534.9211227,SN,0.01,,,34.45,23.88,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahcsiq,221.8350344,48.9144199,16.7155,,2461014.0340509,2461014.0340509,SN,0.008,0.0,0.0,32.636,7.414,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaheshx,141.94101310000002,22.98633975,16.9247,18.4077,2459182.0241898,2459210.9274769,SN,0.03,,,111.84,27.36,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfchn,152.1910333666667,31.671608699999997,18.8208,,2459689.7789005,2459714.7395255,SN,0.05,0.0,0.0,222.6,34.08,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfeiy,154.3149385,43.5234037,20.4358,,2460781.7201389,2460796.8275926,SN,0.071,0.078,0.018,321.511,13.618,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfgsk,181.2429133,32.3913723,19.6294,,2461022.0279745,2461022.0279745,SN,0.054,0.032,0.011,241.012,8.745,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfgyz,175.2832677,24.819580124999998,20.0309,,2460045.819537,2460058.7993403,SN,0.01,0.0,0.0,51.92,2.09,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfqbc,182.65924139999998,39.396627827272724,16.4873,,2461052.914456,2461076.891713,SN,0.003,0.025,0.018,14.251,1.908,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfsgj,193.7232794,28.4165332,,19.1001,2460256.0329861,2460256.0329861,SN,0.02,0.03,0.01,107.4,1.0,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfvee,189.57789949999997,7.983551826086957,20.4821,19.4266,2461094.9827083,2461122.8987963,SN,0.083,0.093,0.025,379.969,6.143,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahfzea,181.36106734999998,20.299104481249998,19.7523,,2461094.9333449,2461120.8799653,SN,0.024,0.0,0.0,103.494,6.635,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahgrno,226.1359601,35.964685,,18.9429,2461055.0479861,2461055.0479861,SN,0.05,0.019,0.008,220.143,0.772,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahgudp,231.5329704,41.6755039,,17.3093,2460475.7608102,2460475.7608102,SN,0.009,0.0,0.0,37.87,0.315,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahgwin,219.5719345,46.6529064,15.962,,2460105.8018287,2460105.8018287,SN,0.01,0.02,0.01,32.14,11.3,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahheaj,195.11051658888888,18.619360433333334,,19.9311,2461096.9439815,2461123.8466898,SN,0.053,0.063,0.019,234.826,4.83,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahhqih,138.7301212,46.90242590909091,19.3877,,2461052.8515278,2461076.698125,SN,0.014,0.023,0.006,61.713,1.538,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahhrkz,171.6880969,50.443882825,,19.5157,2459020.7439468,2459043.7438079,SN,0.03,,,143.79,27.45,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahhsvy,189.46203673333335,37.37400616666667,20.379,,2460413.8090741,2460437.787662,SN,0.091,0.0,0.0,418.701,6.048,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahhwhi,178.4484231,32.7652944,18.2239,,2460263.9932639,2460263.9932639,SN,0.01,0.0,0.0,33.43,11.14,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahhzqn,178.7547923,32.07537888571429,20.3276,,2461038.9280903,2461065.922419,SN,0.031,0.031,0.006,136.211,7.626,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahijet,170.6319955,39.8767166,,17.1824,2460287.8642477,2460287.8642477,SN,0.007,0.0,0.0,28.285,0.269,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahirqt,170.50043218,42.90670822,,19.8694,2458472.051412,2459373.7243634,SN,0.08,0.09,0.01,351.34,3.0,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahisck,175.10671225,45.1033695,,19.5226,2458559.7578356,2458572.7858796,SN,0.05,,,236.26,38.61,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahiubi,195.41085735000001,36.97343245,20.6191,,2458276.7407292,2458279.7208912,SN,0.02,,,71.13,32.22,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjahd,192.38474065,30.7697949,,20.119,2458274.699375,2458280.7008681,SN,0.02,,,70.48,47.14,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjaxz,193.45597633999998,29.59077346,20.0395,,2461039.0334259,2461067.0582639,SN,0.046,0.026,0.009,205.175,12.57,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjbyk,200.2012677,30.484481799999998,,19.7543,2458279.7407407,2458282.7191435,SN,0.09,0.09,0.02,412.86,18.95,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjcit,208.1673653786135,38.108744088916,,19.4462,2458266.75,2458282.7210185,SN,0.01,,,34.43,20.48,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjcqz,218.1869134124025,46.0872000795165,20.0764,,2458272.75,2458279.7266782,SN,0.07,,,338.12,49.37,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjcyx,219.4841799296875,46.6489653979735,,19.8225,2458272.75,2458282.7239699,SN,0.01,,,32.14,23.15,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjfew,199.7975458,49.92305384285714,,20.5068,2459311.8024421,2459340.8221875,SN,0.09,0.06,0.02,390.79,8.33,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjfgn,205.90054089999998,48.47654923333334,20.7083,,2459702.7812847,2459730.8214699,SN,0.17,0.17,0.01,794.23,5.49,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjjbp,196.913784468685,39.763082948062994,19.2414,,2458272.75,2458428.0366319,SN,0.5,,,2863.22,38.28,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahjrjz,223.3380717,49.9599076,19.1242,,2460441.847662,2460441.847662,SN,0.038,0.0,0.0,166.97,44.204,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahkqcg,212.93766151999998,41.8821182,,20.2237,2461055.0380324,2461065.9633102,SN,0.067,0.062,0.018,302.868,9.115,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahmxqa,276.70361835000006,51.14050673,19.6647,,2460941.8078704,2460969.6635995,SN,0.033,0.0,0.0,145.47,6.44,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahnkii,118.069814,21.1644689,19.4762,,2460964.9384606,2460964.9384606,SN,0.015,0.0,0.0,66.785,35.454,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahnlvf,121.0148235,10.6563931,19.8295,,2459937.8751389,2459937.8751389,SN,0.16,0.12,0.03,753.01,31.02,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahnlzj,121.08358383333335,10.177822383333334,20.5235,,2461052.8409954,2461080.7749074,SN,0.036,0.0,0.0,158.1,42.501,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahnofj,113.5722374,20.32025875,19.6414,,2459878.9253704,2459906.8402199,SN,0.02,0.0,0.0,75.94,26.35,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahnpyx,120.33917425,15.357152800000001,20.3869,,2460045.6579977,2460052.7284954,SN,0.02,0.01,0.01,67.4,17.83,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahnwmc,121.72509025,37.0183212,19.6838,14.2627,2461075.6563426,2461086.8215509,SN,0.013,0.0,0.0,56.789,33.557,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahnwwk,116.6860837,33.1908726,19.61,,2460315.9122454,2460315.9122454,SN,0.062,0.0,0.0,279.199,35.326,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahofsk,126.9902466,8.3193946,19.6218,,2460051.6925579,2460051.6925579,SN,0.07,0.0,0.0,298.14,34.24,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahofwt,126.438143,21.19067975,,18.6765,2461085.8830671,2461112.7530556,SN,0.067,0.0,0.0,301.867,39.69,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahoglt,134.34315025,16.695678100000002,20.5856,,2459319.6726505,2459344.6875926,SN,0.09,0.0,0.0,427.12,42.63,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahognq,131.3352974,15.38804504,18.8572,19.276,2461093.7529282,2461117.6659838,SN,0.005,0.0,0.0,23.556,25.228,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahohhh,132.21458843333335,18.056533733333335,19.3687,,2459879.9732292,2459902.9188194,SN,0.01,0.0,0.0,61.99,41.5,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahohio,129.5873811,15.2879345,19.778,,2461027.9360648,2461027.9360648,SN,0.07,0.173,0.082,315.418,2.614,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahokrg,124.47569503333334,38.800741366666664,16.0231,18.0834,2459871.9856019,2459887.9636458,SN,0.02,0.02,0.01,92.38,25.22,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaholze,128.13448094,41.16995068,18.7238,20.0741,2458954.6755324,2458971.6576157,SN,0.02,,,107.11,49.03,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahomrj,119.8286567,42.041938200000004,19.4706,,2460397.8270718,2460420.7190741,SN,0.025,0.0,0.0,107.369,28.019,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahomun,138.9544575,31.0416065,19.5758,17.8055,2459624.7623611,2459629.8917593,SN,0.11,0.09,0.01,529.85,21.47,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahoozl,128.82283187142858,26.90215925714286,19.1522,,2460668.9014468,2460698.7246759,SN,0.078,0.0,0.0,355.94,49.134,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahopgs,126.87691681999999,26.845999900000002,18.29,18.6989,2460714.9253009,2460731.7074653,SN,0.006,0.0,0.0,26.611,30.459,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahorfs,129.4726204,18.69317883333333,18.8592,19.4292,2460403.7136111,2460429.694375,SN,0.002,0.0,0.0,8.699,5.749,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahorru,133.02443955,25.92609295,19.164,20.4606,2460694.9200463,2460698.7242014,SN,0.057,0.0,0.0,256.493,22.613,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahosth,137.167443375,21.38550365,18.8564,,2460604.9653241,2460628.9222338,SN,0.009,0.0,0.0,39.282,44.107,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahovmi,127.40127795000001,15.8560087,20.1316,,2459687.6769676,2459699.7043171,SN,0.02,0.0,0.0,95.61,15.43,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahowqu,127.86140643333334,16.3335159,18.7218,,2459530.0083912,2459538.8612616,SN,0.07,0.0,0.0,307.24,43.49,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahoxrb,138.9729952,10.0885689,19.7067,,2460322.9679977,2460322.9679977,SN,0.031,0.0,0.0,135.826,34.339,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahozhc,140.07949739999998,8.781789675,19.7284,,2460707.8346065,2460726.8385764,SN,0.028,0.0,0.0,123.655,45.162,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpbac,144.250623025,9.9630476,19.482,,2461022.901331,2461050.8813194,SN,0.005,0.0,0.0,21.756,6.628,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpbjy,148.80059981666668,16.36387005,19.657,,2461009.978669,2461038.9204282,SN,0.04,0.0,0.0,176.586,36.83,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpdvw,155.7646313,15.4820033,,19.3092,2460437.6623032,2460437.6623032,SN,0.041,0.059,0.009,180.1,19.177,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpfpv,147.66478840000002,10.18268935,19.6041,18.7158,2458556.7113079,2458575.755162,SN,0.01,,,54.92,48.71,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpgzz,151.4163527,12.962042033333333,19.1181,19.0894,2460240.0055093,2460250.0208681,SN,0.01,0.0,0.0,40.44,31.72,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahplni,156.79899945,25.5408635,19.5204,19.8327,2459671.9047222,2459688.7579977,SN,0.02,0.0,0.0,89.56,43.87,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpmte,158.6791926,11.2579834,20.0505,,2460352.9579167,2460352.9579167,SN,0.005,0.0,0.0,19.986,34.714,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpocq,156.55284491666666,20.275749450000003,19.1776,,2461068.9587384,2461096.9017245,SN,0.004,0.0,0.0,16.736,45.811,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpojv,156.412922,15.5140219,20.1498,,2460753.7533218,2460753.7533218,SN,0.034,0.0,0.0,148.965,23.313,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpoln,155.05522715,24.59622365,,18.3357,2458874.8147917,2458874.8152546,SN,0.02,,,89.09,19.41,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpstt,162.5646109,23.49733535,20.5645,,2459701.7616435,2459703.7612037,SN,0.06,0.0,0.0,270.75,14.95,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahptxr,162.9265855,22.9780925,19.4336,,2460257.9830556,2460257.9830556,SN,0.09,0.12,0.02,404.18,32.64,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpueg,168.73685745,31.5079949,,18.7622,2460580.0249537,2460584.0222569,SN,0.034,0.03,0.007,150.891,1.023,2,2026-03-24T12:32:39.811136+00:00
ZTF18aahpysj,159.20390578888887,39.401851444444446,20.872,20.0205,2461031.9303704,2461060.9524074,SN,0.083,0.107,0.024,376.232,14.011,2,2026-03-24T12:32:39.811136+00:00
